Laal shaak,4,0,2.1,0,200,0,0,8.4,0,0,0,0,0,0,0,0,0
Shrimp red spinach,1,0,2.1,0,200,0,0,8.4,0,0,0,0,0,0,50,0,1
Shrimp red spinach,4,0,2.1,0,200,0,0,8.4,0,0,0,0,0,0,2500,0,0
Shrimp red spinach,4,100,2.1,0,200,0,0,80,0,0,0,0,0,0,250,0,0
Shrimp red spinach,4,0,2.1,0,200,0,0,8.4,0,0,0,0,0,0,250,0,1
Laal shaak,4,0,2.1,0,200,2.1,0,8.4,0,0,0,0,0,0,0,0,1
Sauteed spinach,4,10,1.05,0,500,0,0,15,0,0,0,0,0,0,0,0,1
Sauteed spinach,4,150,1.05,0,350,0,0,25,0,0,0,0,0,0,0,0,0
Sauteed spinach,4,0,1.05,0,150,0,0,25,0,0,0,0,0,0,0,0,1
Sauteed spinach,4,100,1.05,0,350,0,0,25,0,0,0,0,0,0,0,0,0
Shaak bhaji,2,0,1.05,0,500,0,0,0,0,0,0,0,0,0,0,0,1
Shaak bhaji with tarka,2,0,1.05,0,0,0,0,30,0,0,0,0,0,0,0,0,1
Muri makha,2,0,1.05,0,22.5,0,0,4.2,0,1.05,0,0,0,0,0,0,0
Muri makha,2,0,1.05,0,22.5,0,0,4.2,0,0,0,0,0,0,0,0,1
Muri makha,2,0,2.1,0,22.5,0,0,4.2,0,1.05,0,0,0,0,0,0,1
Muri makha,2,0,1.05,0,22.5,0,0,4.2,0,1.05,0,0,0,0,0,0,1
Sujir Shahi halwa,4,625,0,0,0,375,0,30,0,0,0,0,0,0,0,0,0
Sujir halwa,4,625,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0
Booter halwa,4,772.5,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0
Eggplant fry,2,0,2,0,200,0,0,50,0,0,1,0,0,100,0,0,1
Dipping sauce,2,22.5,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,1
Nutella hot chocolate,1,500,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0
Spice hot chocolate,1,530,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1
Tea infused white chocolate,1,500,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1
Lime soda,4,0,0,0,0,125,0,0,0,5,0,0,0,0,0,0,0
"Watermelon, lime and ginger juice",8,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,1
Watermelon juice,1,0,2,0,0,0,0,0,0,150,0,0,0,0,0,0,1
Naan,2,15,15,0,0,0,0,15,0,0,0,0,0,500,0,0,0
Burger bun,2,15,2.1,0,0,30,0,12.6,0,0,30,0,0,375,0,0,1
Irani dum tea,2,625,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,1
Tandoori tea,3,750,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
Dragon fruit juice,2,0,0,0,0,10,0,0,0,100,0,0,0,0,0,0,1
Rogan Josh,5,250,0,0,2,0,0,60,0,0,0,600,0,0,0,0,0
Chingri Macher Malaikari,4,265,8.4,0,0,0,0,60,0,0,0,0,0,0,400,0,0
Patishapta pitha,6,1300,0,0,0,200,0,45,0,0,0,0,0,400,0,0,0
Shorshe diye Parshe Mach,4,0,0,0,0,0,0,45,0,0,0,0,0,0,800,0,1
Phool kopir dalna,4,0,8.4,2,54,1.05,0,75,0,0,0,0,0,0,0,0,1
Chicken Kasha,4,0,5,0,0,0,800,75,0,0,0,0,0,0,0,0,1
Aloo Tarkari,4,50,4.2,800,2,0,0,45,0,0,0,0,0,0,0,0,0
Spicy Coconut Chicken Curry,10,0,16.8,2,3750,0,6805,60,0,400,0,0,0,0,0,0,1
Shorshe Mach,4,0,8.4,0,0,0,0,60,0,0,0,0,0,0,800,0,1
Sweet And Soy Shrimp,4,0,0,0,62.5,30,0,60,0,0,0,0,0,0,1000,0,1
Stuffed Karela Bhaji,4,0,5,0,500,0,0,30,0,0,0,0,0,0,0,0,1
Salt and Pepper Shrimp,4,0,3.15,0,0,0,0,60,0,0,0,0,0,0,454,0,1
Chilli Chicken,4,0,0,0,50,0,800,300,0,0,0,0,0,0,0,0,0
Stir Fry Long Beans,2,0,4.2,0,0,15,0,4.2,0,0,0,0,0,0,0,0,1
Cream Chicken,2,200,11.25,0,20,0,454,0,0,0,0,0,0,0,0,0,0
Scrambled Egg and Shrimp,4,0,4.2,0,125,0,,0,0,0,4,0,0,0,226,0,1
Chilli Garlic Shrimp,1,0,5,0,0,0,0,12.6,0,0,0,0,0,0,454,0,0
Chital Macher Muitha,4,30,12.5,400,273,0,0,200,0,0,0,0,0,0,1000,0,0
Chital Macher Jhol,4,0,4.2,0,52,0,0,60,0,0,0,0,0,0,500,0,1
Gobi Paratha,2,160,5,150,160,0,0,0,0,0,0,0,0,190,0,0,0
Palak Tikki,3,0,5,200,437.5,0,0,0,0,5.25,0,0,0,0,0,0,1
Palak Daal,4,21,5.25,0,550,0,0,0,0,0,0,0,0,0,0,0,1
Pata Gobi Matar,3,0,5.25,0,837.5,0,0,16.8,0,0,0,0,0,0,0,0,1
Karela Aloo,4,0,5.25,500,1000,0,0,67.5,0,0,0,0,0,0,0,0,0
Aloo Gobi Masala,4,0,5.25,450,1300,0,0,45,0,0,0,0,0,0,0,0,0
Badam Halwa,10,295,0,0,500,150,0,0,0,500,0,0,0,0,0,0,0
Palak Paneer,4,300,15,0,500,0,0,30,0,0,0,0,0,0,0,0,0
Katal Macher Jhol,4,0,4.2,0,100,0,0,60,0,0,0,0,0,0,1500,0,0
Dhanepatar Bada,4,0,4.2,0,100,0,0,30,0,0,0,0,0,0,0,0,1
Mochar Ghanta,4,4.2,8.4,150,4,0,0,30,0,260,0,0,0,0,0,0,1
Narkeler boda,4,100,2.1,0,0,0,0,90,0,375,0,0,0,30,0,0,0
Aloo Potoler Dalna,4,0,8.4,400,655,0,0,60,0,0,0,0,0,0,0,0,1
Phool Gobhir Paturi,4,0,15,400,1300,0,0,90,0,0,0,0,0,0,0,0,1
Tangra Macher Jhol,4,0,15,0,40,0,0,60,0,0,0,0,0,0,350,0,1
Kadai Chicken,5,0,0,0,815.5,4.2,2270,92.5,0,0,0,0,0,0,0,0,0
Beef Curry,6,0,8.2,0,9.4,0,0,90,600,0,0,0,0,0,0,0,1
Beef Curry,4,200,4.2,0,1,0,0,100,800,0,0,0,0,0,0,0,0
Lamb Curry,6,0,8.2,0,9.4,0,0,90,0,0,0,500,0,0,0,0,1
Lamb Curry,4,0,8.2,0,9.4,0,0,90,0,0,0,1200,0,0,0,0,0
Lamb Curry,6,0,8.2,0,9.4,0,0,90,0,0,0,500,0,0,0,0,1
Lamb Curry,4,300,8.2,0,9.4,0,0,90,0,0,0,1000,0,0,0,0,0
Beef Curry,1,0,8.2,0,9.4,0,0,90,400,0,0,0,0,0,0,0,0
Beef Curry,4,100,4.2,0,1,0,0,100,350,0,0,0,0,0,0,0,1
Beef Curry,2,0,8.2,0,9.4,0,0,90,600,0,0,0,0,0,0,0,0
Beef Curry,4,200,4.2,0,1,0,0,100,800,0,0,0,0,0,0,0,0
Lamb Curry,2,0,8.2,0,9.4,0,0,90,0,0,0,300,0,0,0,0,1
Lamb Curry,4,300,8.2,0,9.4,0,0,90,0,0,0,1000,0,0,0,0,0
Aloo Posto,6,0,4.2,600,0,0,0,60,0,0,0,0,0,0,0,0,1
Dumaloo,4,16.8,5,500,0,0,0,500,0,0,0,0,0,0,0,0,0
Grilled Chicken Drumsticks,4,125,5,0,0,0,700,0,0,0,0,0,0,0,0,0,0
Masala Rice,4,15,5,0,1250,0,0,45,0,0,0,0,500,0,0,0,1
Beef Cutlets,4,0,5,0,0,0,0,30,750,0,3,0,0,250,0,0,0
Malai Kebab,4,250,5,0,0,0,750,0,0,0,0,0,0,0,0,0,0
Andhra Fish Fry,2,0,5,0,0,0,0,45,0,0,0,0,0,0,200,0,1
Spicy Prawns Chili Fry,2,0,3.15,0,250,0,0,30,0,0,0,0,0,0,300,0,1
Baked Fish Tikka,4,45,2.1,0,0,0,0,2,0,0,0,0,0,0,500,0,1
Chicken Tikka,2,250,5,0,0,0,1500,0,0,0,0,0,0,0,0,0,0
Roshogolla,7,3500,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0
Lamb Chop,4,200,12,100,0,0,0,75,0,0,2,900,0,200,0,0,0
Shahi Tukda,4,1000,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0
